id,sample,location,sample_date,sample_time,hour,wday,week,month,year,temp_field,do_field,cond_field,ph_field,tds_field,turbidity_field,chl_a,phycocyanin,al,p,fe,fluoride,chloride,nitrite,bromide,nitrate,phosphate,sulfate,uv_254,turbidity,colour,doc,toc,tn,ph_lab,rdl_al,rdl_p,rdl_fe,rdl_fluoride,rdl_chloride,rdl_nitrite,rdl_bromide,rdl_nitrate,rdl_phosphate,rdl_sulfate,chlorophyll_a,alkalinity,dn,ul_p,ul_al,ul_fe,cyra,mcye_ndaf,sxta,total_cyano,lod_cyra,lod_mcye_ndaf,lod_sxta,lod_total_cyano,grab_mclr,passive_mclr,spe_grab_mclr,grab_mclr_lod,passive_mclr_lod,spe_grab_mclr_lod
oxrhm-226,p_072523,Penhorn,2023-07-25,09:46:00,9,3,30,7,2023,25.8,5.2,474.9,7.21,304,NA,NA,NA,110.72152381884264,9.5684447879208,147.73204896964793,24.1298,142218.965,NA,33.608,89.2843,NA,8956.591399999998,0.106,6.993333333333333,14,3.711,3.75,0.1669,NA,2,5,2,9,12,9,9,10,10,9,NA,34.1148,0.1595,250,1000,1000,0,0.39633739081020086,0,30789.99285751798,6,6,6,6,0,0,NA,0.22114,0.00631578947368421,NA
pqtke-271,p_080123,Penhorn,2023-08-01,00:00:00,0,3,31,8,2023,25.2,5.37,421.1,7.42,272.7,NA,NA,NA,142.725360082794,8.357200150408572,140.56288694516397,25.7563,160848.8922,0.1541,38.752,72.0506,24.913,51781.0341,0.10866666666666668,3.9796666666666662,7.333333333333333,3.964,3.686,0.1523,NA,2,5,2,9,12,9,9,10,10,9,NA,38.7293,0.1464,250,1000,1000,0,14.70224931504746,0,34543.16132068854,4.5,4.5,4.5,4.5,0,0,NA,0.22114,0.00631578947368421,NA
tcgep-318,p_080823,Penhorn,2023-08-08,09:58:00,9,3,32,8,2023,23.1,6.33,414,7.15,278.6,NA,NA,NA,171.1106769346071,16.39186388788476,266.24963085732406,NA,NA,NA,NA,NA,NA,NA,0.11,8.299333333333335,11.666666666666666,3.711,3.902,0.2098,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,37.5629,0.1905,250,1000,1000,0,1.5869011071347126,0,16995.66261146273,6,6,6,6,0,0,NA,0.22114,0.00631578947368421,NA
jqnvo-356,p_081523,Penhorn,2023-08-15,09:44:00,9,3,33,8,2023,23,5.94,403.4,7.5,272.3,NA,NA,NA,142.5150891662665,7.281542212005549,163.99208060311761,NA,177561.60982089324,NA,24.358654970735127,137.50336321383188,32.8878720373279,9714.959690612352,0.11,6.144666666666667,9.666666666666666,3.589,3.439,0.1505,NA,2,5,2,9,12,9,9,10,10,9,NA,39.0651,0.1577,250,1000,1000,0,26.1262258802092,0,55231.519056021534,2.769230769230769,2.769230769230769,2.769230769230769,2.769230769230769,0,NA,NA,0.22114,NA,NA
tgdel-370,p_082223,Penhorn,2023-08-22,09:52:00,9,3,34,8,2023,21.9,7.19,327.8,NA,226,NA,NA,NA,95.54399276857156,8.872086445725616,224.4536331533633,NA,NA,NA,NA,NA,NA,NA,0.11166666666666668,7.395,14.333333333333334,3.695,3.613,0.2137,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,40.2349,0.1444,250,1000,1000,75.34870651336229,13.362736070370833,0.9876351113399126,27877.289281205885,4.5,4.5,4.5,4.5,0,0,NA,0.22114,0.00631578947368421,NA
mkefl-423,p_082923,Penhorn,2023-08-29,09:50:00,9,3,35,8,2023,21.4,6.63,389.5,6.19,271.3,NA,NA,NA,39.906410341969206,5.743922104393218,69.18986043872155,37.6235,141379.3105,0.2047,36.631,67.3576,NA,11630.0777,0.108,2.7633333333333336,6.666666666666667,3.873,6.67,0.35609999999999997,NA,2,5,2,9,12,9,9,10,10,9,NA,39.9875,0.1844,250,1000,1000,51.7693118287497,35.12933188180126,0,52067.66625073664,3.6,3.6,3.6,3.6,0,0,NA,0.22114,0.00631578947368421,NA
neuju-437,p_090523,Penhorn,2023-09-05,10:22:00,10,3,36,9,2023,21.4,8.16,382.5,7.1,266.9,NA,NA,NA,81.44434887044636,15.223621355000557,475.7820610388034,NA,NA,NA,NA,NA,NA,NA,NA,7.3066666666666675,NA,NA,4.1259999999999994,0.1826,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,1000,1000,41.40327238789479,18.000254394202177,0,51649.48255694126,3.6,3.6,3.6,3.6,0,0.02136731789473684,NA,0.22114,0.00631578947368421,NA
rwrat-602,p_091223,Penhorn,2023-09-12,10:47:00,10,3,37,9,2023,23.8,6.24,413.5,7.43,274.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10166666666666668,1.643333333333333,14,3.779,3.871,0.16440000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2148,NA,NA,NA,0,30.61930924344587,0,39378.71891641126,2,2,2,2,NA,0,NA,0.22114,0.00631578947368421,NA
tajgq-632,p_091923,Penhorn,2023-09-19,10:11:00,10,3,38,9,2023,19.2,5.4,351.6,7.23,256.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,3.82,43,4.7,4.989000000000001,0.2237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2062,NA,NA,NA,0,15.8046521276377,0,86260.97621426122,6,6,6,6,NA,0,NA,0.22114,0.00631578947368421,NA
ggqvr-664,p_092623,Penhorn,2023-09-26,09:35:00,9,3,39,9,2023,17.2,5.05,307.6,7.42,234.8,NA,NA,NA,40.01532101819824,6.737111068939192,104.35384717347544,NA,91094.23588082928,NA,14.438600802736522,71.86419813184071,NA,4933.602709100809,0.139,3.1300000000000003,3.6666666666666665,3.668,3.774,0.1818,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.181,250,1000,1000,0,73.06731978622545,0,46088.66705612426,1.8,1.8,1.8,1.8,0,0,NA,0.22114,0.00631578947368421,NA
ewobp-695,p_100323,Penhorn,2023-10-03,10:11:00,10,3,40,10,2023,17.7,5.35,NA,7.34,278.8,NA,NA,NA,33.1277451151163,26.588301173431272,105.92814509548607,NA,167011.95924595406,NA,29.189580722313345,5.924682334499199,NA,7395.252113394075,0.13466666666666668,11.433333333333332,3,3.695,3.861,0.1952,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.17040000000000002,250,1000,1000,0,115.92163214772326,0,205348.9799223808,3,3,3,3,0,0,NA,0.22114,0.00631578947368421,NA
nfkij-726,p_101023,Penhorn,2023-10-10,10:00:00,10,3,41,10,2023,17.1,5.92,367.2,7.43,280.9,NA,NA,NA,283.4581555228738,21.25664013416309,892.7419080414553,NA,186222.07946847985,NA,29.43049303013483,55.90018964684618,NA,8770.177137012804,0.10233333333333332,3.423666666666667,10.666666666666666,3.745,3.854999999999999,0.1888,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.1713,250,1000,1000,0,73.88525207058723,0,118155.8979392554,3,3,3,3,0,0,NA,0.22114,0.00631578947368421,NA
ooefg-763,p_101723,Penhorn,2023-10-17,09:32:00,9,3,42,10,2023,14.3,6.8,335.5,7.3,273.7,NA,NA,NA,14.949440879603532,10.547836374141546,140.27737816789613,NA,229420.8192097384,NA,23.830722736370337,34.138906404920675,9.942309624890312,11344.489755784023,0.09633333333333334,2.3266666666666667,9.666666666666666,3.704,3.61,0.1939,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.2392,250,1000,1000,0,0.1428842799517065,0,63085.234812073606,3,3,3,3,0,0,NA,0.22114,0.00631578947368421,NA
smeop-805,p_102423,Penhorn,2023-10-24,09:28:00,9,3,43,10,2023,12.7,6.85,319.1,7.47,271.2,NA,NA,NA,24.090600923838803,15.337232260362825,276.2698343661612,NA,165603.36164359562,NA,27.828253279551745,281.32582030644,NA,8359.386985286985,0.134,3.0333333333333337,10.666666666666666,3.881,3.814999999999999,0.2088,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.28350000000000003,5125,1000,5500,0,4.918591928473581,0,110144.26891243237,1.8,1.8,1.8,1.8,NA,0,NA,0.22114,0.00631578947368421,NA
wllyz-827,p_103123,Penhorn,2023-10-31,09:11:00,9,3,44,10,2023,11,7.35,314,7.76,278.2,NA,NA,NA,191.38053768186768,45.77450765521048,2240.015512932139,NA,200433.6919465049,NA,33.741555380624575,120.24239618425972,29.33906236302794,10666.197457131182,0.112,6.57,14.333333333333334,3.718,3.864,0.21420000000000003,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.204,5125,1000,5500,0,0,0,0,1.8,1.8,1.8,1.8,0,NA,NA,0.22114,0.00631578947368421,NA
leqqs-849,p_110723,Penhorn,2023-11-07,09:20:00,9,3,45,11,2023,8.8,8.6,304.1,6.49,286.1,NA,NA,NA,47.7220588217732,16.13278129392886,416.8273401373016,NA,245439.51603243465,NA,37.301063545948736,178.71500001682676,35.79750471887792,13935.793959051583,0.07433333333333332,2.6,11.666666666666666,3.803,3.911,0.2217,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.2398,250,1000,1000,0,0.1767776393845885,0,51417.639749404065,3.6,3.6,3.6,3.6,0,0,NA,0.22114,0.00631578947368421,NA
bwerh-863,p_111423,Penhorn,2023-11-14,09:20:00,9,3,46,11,2023,6.5,9.86,288.5,7.57,289.9,NA,NA,NA,15.25489111948876,77.18587277547239,160.64545619752926,NA,135492.35896934223,NA,57.28064742857943,1533.7175852125602,NA,16307.827679838369,0.13,1.1233333333333333,10,3.854999999999999,3.87,0.31,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.33369999999999994,250,1000,1000,0,988.0086634948854,0,69202.12474270744,3,3,3,3,0,0,NA,0.22114,0.00631578947368421,NA
hksuh-882,p_112123,Penhorn,2023-11-21,09:45:00,9,3,47,11,2023,1.3,12.6,217.2,7.34,258,NA,NA,NA,NA,NA,NA,NA,195026.58992480356,NA,32.4240301756487,202.13016700258237,12.926067141951826,11085.716219658334,0.106,2.796666666666667,13.666666666666666,3.756,3.76,0.28450000000000003,NA,NA,NA,NA,9,12,9,9,10,10,9,NA,NA,0.2766,NA,NA,NA,0,0,0,31351.764499674937,2.25,2.25,2.25,2.25,0,0,NA,0.22114,0.00631578947368421,NA
cyjid-1033,NA,Penhorn,2024-05-14,09:45:00,9,3,20,5,2024,13.45,10.82,493.3,7.89,NA,NA,NA,NA,NA,NA,NA,360.1097,160284.8,182.3284,37.6589,468.9074,NA,38333.4935,0.084,1.1466666666666667,2.6666666666666665,2.68,3.017,0.2088,7.1085,NA,NA,NA,9,12,9,9,10,10,9,NA,40.9611,0.17500000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.22114,NA,NA
whcoq-1042,NA,Penhorn,2024-05-21,09:15:00,9,3,21,5,2024,15.31,10.81,407.8,8.19,325.2,NA,NA,NA,NA,NA,NA,142.9706,138394.80000000002,74.2926,41.5391,282.8786,233.8282,32671.4419,0.064,1.4400000000000002,6.666666666666667,2.8389999999999995,3.067,0.17320000000000002,NA,NA,NA,NA,9,12,9,9,10,10,9,NA,NA,0.15870000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.22114,0.00631578947368421,NA
wrcna-1075,NA,Penhorn,2024-05-28,00:04:00,0,3,22,5,2024,17.73,9.78,432,8.04,325.9,-0.47,NA,0.06,NA,NA,NA,124.0402,136034.8,38.2312,30.545,152.0413,NA,29173.1983,0.07566666666666666,0.8486666666666666,6.333333333333333,2.86,2.748,0.17290000000000005,7.0653,NA,NA,NA,9,12,9,9,10,10,9,0.4,44.7578,0.1413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.22114,NA,NA
sgjfl-1109,NA,Penhorn,2024-06-04,10:12:00,10,3,23,6,2024,17.1,9.97,420.4,8.05,32.8,2.4,NA,1.35,31.55910232500858,8.214937143560356,81.70130475376368,132.0502,133762.2,58.4974,38.5761,96.7323,NA,29118.8113,0.07333333333333332,1.2333333333333334,6.666666666666667,2.748,2.705,0.1808,7.0779,2,5,2,9,12,9,9,10,10,9,0.51,40.3251,0.1918,1000,1000,1000,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.22114,0.00631578947368421,NA
opudo-1133,NA,Penhorn,2024-06-11,09:30:00,9,3,24,6,2024,19.5,9.8,444.1,8.03,322.6,0.73,NA,1.29,10.325728275289435,5.198224999415348,23.397132751669243,13.7113,132666.30000000002,NA,42.2986,51.3017,NA,1291.518,0.06733333333333334,0.8703333333333333,4.666666666666667,2.961,3.259,0.2273,7.158,2,5,2,9,12,9,9,10,10,9,0.84,39.2778,0.137,1000,1000,1000,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.22114,0.00631578947368421,NA
wyzfj-1162,NA,Penhorn,2024-06-18,09:26:00,9,3,25,6,2024,20.4,9.43,456,8.08,325.3,1,NA,0.08,19.11380450693072,11.67081315989329,50.71540013599613,100.429,136883,65.4062,41.9321,91.5045,NA,33950.4885,0.07366666666666666,1.0656666666666668,8,3.2119999999999997,3.1319999999999997,0.1808,7.0272,2,5,2,9,12,9,9,10,10,9,0.47,42.8769,0.1971,1000,1000,1000,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.22114,0.00631578947368421,NA
cmbwg-1197,NA,Penhorn,2024-06-25,09:33:00,9,3,26,6,2024,21.1,8.62,467.2,7.73,327.7,1.63,NA,0.07,NA,NA,NA,105.2755,139423,86.9582,43.3785,83.139,NA,34190.7326,0.076,2.1266666666666665,7.333333333333333,3.043,3.038,0.15140000000000003,7.0293,NA,NA,NA,9,12,9,9,10,10,9,0.67,38.8702,0.14090000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.22114,0.00631578947368421,NA
uisls-1220,NA,Penhorn,2024-07-02,09:34:00,9,3,27,7,2024,20.4,8.5,457.7,7.6,325.9,-0.83,NA,0.05,NA,NA,NA,28.7379,132858.5,NA,42.7842,22657.2751,21.2809,38692.0474,0.07633333333333332,1.2000000000000002,7.333333333333333,NA,NA,NA,7.131,NA,NA,NA,9,12,9,9,10,10,9,0.79,42.7928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.22114,0.00631578947368421,NA
mubdz-1253,NA,Penhorn,2024-07-09,09:50:00,9,3,28,7,2024,23.7,8.35,489.1,7.66,326.1,-0.98,NA,0.01,16.15122764607753,9.27142284923886,47.278675582699584,93.322,237671.8,NA,44.7569,135.8578,NA,36735.0901,0.074,0.899,5.666666666666667,NA,NA,NA,7.1465,2,5,2,9,12,9,9,10,10,9,0.48,41.2748,NA,250,1000,1000,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01134088421052631,NA,0.22114,0.00631578947368421,NA
fnddg-1290,NA,Penhorn,2024-07-16,09:36:00,9,3,29,7,2024,25.7,8.18,515,7.66,329.9,-0.07,NA,0.06,NA,NA,NA,321.9228,138412.5,26.6618,45.8923,76.0879,NA,23093.4688,0.07333333333333332,0.971,6.333333333333333,3.5389999999999997,3.53,0.1846,7.0918,NA,NA,NA,9,12,9,9,10,10,9,0.6,43.3791,0.2143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.22114,NA,NA
bswuc-1342,NA,Penhorn,2024-07-23,09:25:00,9,3,30,7,2024,24.4,6.87,530,7.85,348.2,NA,NA,NA,8.114177488232102,5.225459454085406,43.51662844636039,88.1724,NA,36.8037,54.5065,23.9843,NA,33368.6196,0.07066666666666667,1.1466666666666667,5.666666666666667,2.633,2.563,0.1613,7.1501,2,5,2,9,12,9,9,10,10,9,NA,39.6487,0.1703,250,1000,1000,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.22114,NA,NA
mnobc-1371,NA,Penhorn,2024-07-31,09:43:00,9,4,31,7,2024,24.1,8.54,502,7.74,332.2,0.71,NA,0.07,10.89855903235128,9.013853194011682,63.95660738127295,84.6945,NA,38.9482,47.6236,33.6331,NA,26166.4144,0.07033333333333334,1.1833333333333331,4.666666666666667,2.998,3.054,0.1893,6.9744,2,5,2,9,12,9,9,10,10,9,0.46,39.096,0.1748,250,1000,1000,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.22114,NA,NA
dofal-1400,NA,Penhorn,2024-08-06,09:18:00,9,3,32,8,2024,24.6,8.53,509,7.91,333.1,1.15,NA,0.46,41.94778886156824,8.049026748798065,171.1457302690593,85.6447,138187.19999999998,52.4517,51.8631,49.7908,NA,27267.535,0.07366666666666666,4.2700000000000005,6,3.166,3.217,0.1766,7.223,2,5,2,9,12,9,9,10,10,9,2.59,41.9965,0.17350000000000002,250,1000,1000,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.22114,0.00631578947368421,NA
ndtho-1429,p_081324,Penhorn,2024-08-13,09:50:00,9,3,33,8,2024,23.617,8.36,495.4,7.9,330.536,1.55,NA,0.43,5.152943758371399,5.037502383342748,24.640568762203607,91.8708,139745.9,55.1349,48.6378,66.3947,NA,24703.2942,0.07166666666666666,1.7766666666666666,5.666666666666667,3.063,3.213,0.16990000000000002,7.2528,2,5,2,9,12,9,9,10,10,9,1.5,41.3929,0.17750000000000002,10000,1000,1000,0,0.8652788732409072,0,3172.821352253043,1.8,1.8,1.8,1.8,0,NA,NA,0.22114,NA,NA
ltmzu-1451,p_082024,Penhorn,2024-08-20,09:28:00,9,3,34,8,2024,24.3,8.83,502,8.05,330.6,2,NA,0.1,142.0100938549558,16.919631097341636,265.63946084450737,73.9058,134398.2,58.9074,55.7315,17.1819,NA,31089.9922,0.06733333333333334,3.7733333333333334,5,2.986,3.276,0.196,7.4274,2,5,2,9,12,9,9,10,10,9,1.4,40.2457,0.13690000000000002,5125,1000,1000,0,1.3133209729304849,0,2232.9199629673594,1.8,1.8,1.8,1.8,0,0,NA,0.22114,0.00631578947368421,NA
hddsa-1484,NA,Penhorn,2024-08-27,10:07:00,10,3,35,8,2024,23.2,9.53,498.1,8.27,332.8,6.29,NA,0.48,NA,NA,NA,84.1096,139590.4,55.2723,49.4467,51.9442,NA,24135.1218,0.06833333333333334,2.3633333333333333,8,3.12,3.158,0.15870000000000004,NA,NA,NA,NA,9,12,9,9,10,10,9,3.3,NA,0.1681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02822337894736841,NA,0.22114,0.00631578947368421,NA
edlti-1504,NA,Penhorn,2024-09-03,09:40:00,9,3,36,9,2024,21.08,8.5,474,7.78,333.1,-0.34,NA,-0.03,8.014101415199185,7.640520982321267,45.21784038590454,115.5576,135696.2,NA,51.9187,33.9863,NA,24739.994,0.07,2.3333333333333335,9,3.174,3.347,0.2342,6.9728,2,5,2,9,12,9,9,10,10,9,0.37,40.9369,0.1896,250,1000,1000,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.22114,0.00631578947368421,NA
evrli-1529,p_091024,Penhorn,2024-09-10,09:30:00,9,3,37,9,2024,19.82,7.81,450,7.53,324.672,0.49,NA,0.06,14.064725083233323,7.402471940146514,71.87837909871847,84.3317,132002.90000000002,51.5768,44.6711,128.9033,NA,24542.6892,0.07066666666666667,5.656666666666666,9,2.983,3.067,0.1856,6.9449,2,5,2,9,12,9,9,10,10,9,6.68,38.5277,0.21120000000000003,1000,1000,1000,962.8874571872344,781.7287105090097,0,29792.128685832293,1.8,1.8,1.8,1.8,0,0,NA,0.22114,0.00631578947368421,NA
ldvji-1553,p_091724,Penhorn,2024-09-17,09:34:00,9,3,38,9,2024,20.312,8.65,456.2,7.69,326.371,-0.24,NA,-0.09,29.28294295671567,9.895854836214555,138.06163970201956,87.1241,130713,46.1732,49.3989,94.4706,NA,27835.7785,0.06766666666666667,3.346666666666667,6.333333333333333,2.904,2.8859999999999997,0.224,7.0662,2,5,2,9,12,9,9,10,10,9,0.42,39.1258,0.1935,10000,1000,1000,333.635839925212,240.36325337348316,0,21065.8319813371,1.8,1.8,1.8,1.8,0.0171614,NA,NA,0.22114,NA,NA
oypou-1587,p_092424,Penhorn,2024-09-24,09:47:00,9,3,39,9,2024,18.485,8.67,442,7.65,328.065,0.52,NA,0.03,52.410847394012315,10.46044310474762,171.09279913369997,274.1941,136760.1,47.057,45.7066,36.6352,NA,21091.8106,0.07,2.28,6,3.3139999999999996,3.4459999999999997,0.2021,5.3826,2,5,2,9,12,9,9,10,10,9,0.49,33.1971,0.1895,250,1000,1000,447.20669840193136,305.5318661120548,0,10185.310767037356,1.8,1.8,1.8,1.8,NA,NA,NA,0.22114,NA,NA
ogtyt-1641,p_100124,Penhorn,2024-10-01,09:24:00,9,3,40,10,2024,17.384,8.79,430.3,7.71,327.216,-0.43,NA,-0.02,7.5560567467268065,6.4875750388919204,37.03899000127268,54.1355,137045.09999999998,NA,46.8934,89.2053,41.1574,19429.8941,0.065,0.9456666666666668,6,3.368,3.3209999999999997,0.187,7.0211,2,5,2,9,12,9,9,10,10,9,0.72,41.7276,0.1835,250,1000,1000,0,17.88213777303484,0,12829.35274952599,1.8,1.8,1.8,1.8,0,NA,NA,0.22114,NA,NA
fxufz-1674,p_100824,Penhorn,2024-10-08,09:32:00,9,3,41,10,2024,16.608,8.87,420.2,7.71,324.983,0.99,NA,-0.04,8.644831000695389,9.084963788721796,42.860533901260816,109.4742,131069.7,NA,54.9644,53.7568,NA,31301.7269,0.06833333333333334,0.4706666666666666,6,3.3579999999999997,3.256,0.1923,6.8777,2,5,2,9,12,9,9,10,10,9,0.51,42.7225,0.2259,250,1000,1000,185.81536246087117,161.67018902707295,0,8488.996386068162,1.8,1.8,1.8,1.8,0,NA,NA,0.22114,NA,NA
rwpgf-1728,p_101524,Penhorn,2024-10-15,09:43:00,9,3,42,10,2024,14.372,9.18,397.9,7.72,324.785,1.23,NA,0.19,12.435039380911856,7.836635840726599,126.605776596892,41.7431,138853.7,NA,45.6797,65.6284,39.6685,15631.0238,0.08033333333333333,0.9533333333333336,8,3.453,3.3249999999999997,0.1925,6.9784,2,5,2,9,12,9,9,10,10,9,1.66,41.233,0.2135,250,1000,1000,0,0,0,9621.744699106635,3.6,3.6,3.6,3.6,0,NA,NA,0.22114,NA,NA
jcixr-1768,p_102224,Penhorn,2024-10-22,09:47:00,9,3,43,10,2024,13.044,9.92,387.5,7.76,326.463,-0.41,NA,-0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077,0.7526666666666667,6.666666666666667,3.281,3.274,0.1663,7.0882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,41.2268,0.17550000000000002,NA,NA,NA,0,0,0,21550.761060626133,1.8,1.8,1.8,1.8,0,NA,NA,0.22114,NA,NA
rwpgf-1799,p_102924,Penhorn,2024-10-29,09:40:00,9,3,44,10,2024,9.602,10.81,360.4,7.79,331.961,3.47,NA,0.1,14.646346502154003,6.709436180759094,77.8345276493703,NA,NA,NA,NA,NA,NA,NA,0.074,1.0933333333333333,6.666666666666667,3.144,3.224,0.17,7.2661,2,5,2,NA,NA,NA,NA,NA,NA,NA,0.78,41.2486,0.1665,250,1000,1000,0,1.00442343503805,0,17095.574591399512,1.8,1.8,1.8,1.8,0,NA,NA,0.22114,NA,NA
jizjs-1819,p_110524,Penhorn,2024-11-05,09:19:00,9,3,45,11,2024,8.387,11.17,352.4,7.76,335.481,1.45,NA,1.06,26.84905482417337,9.27942743710768,96.60235541879167,NA,NA,NA,NA,NA,NA,NA,0.07433333333333332,1.5,6,3.253,3.202,0.1791,13.7715,2,5,2,NA,NA,NA,NA,NA,NA,NA,4.79,79.6212,0.2296,250,1000,1000,NA,NA,NA,9246.08014987476,NA,NA,NA,1.8,0,NA,NA,0.22114,NA,NA
qnypl-1839,p_111224,Penhorn,2024-11-12,09:33:00,9,3,46,11,2024,8.185,10.48,346.4,7.69,331.1,-0.2,NA,0.05,53.84590211616398,9.233070373460263,157.67523200872807,NA,NA,NA,NA,NA,NA,NA,0.07633333333333332,2.893333333333333,9,3.232,3.3369999999999997,0.167,13.388,2,5,2,NA,NA,NA,NA,NA,NA,NA,1.47,51.7492,0.15880000000000002,250,1000,1000,53.11837120066232,14.08242112011047,0,16323.206397952365,1.8,1.8,1.8,1.8,0.0110802,NA,NA,0.22114,NA,NA
aqams-1852,NA,Penhorn,2024-11-19,09:50:00,9,3,47,11,2024,5.783,12.14,325.3,7.93,333.655,-1.1,NA,-0.06,36.750481308984526,11.330439965746898,50.13687914150064,NA,NA,NA,NA,NA,NA,NA,0.072,1.21,6.333333333333333,NA,NA,NA,6.972,2,5,2,NA,NA,NA,NA,NA,NA,NA,0.33,45.0202,NA,250,1000,1000,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.22114,NA,NA
dwwhs-1868,p_112624,Penhorn,2024-11-26,09:34:00,9,3,48,11,2024,6.201,11.87,321,7.75,325.54,-0.74,NA,-0.06,81.21443979576395,15.212493045819333,78.29442980945747,NA,NA,NA,NA,NA,NA,NA,0.077,1.653333333333333,8.333333333333334,NA,NA,NA,6.9591,2,5,2,NA,NA,NA,NA,NA,NA,NA,0.3,37.4045,NA,250,1000,1000,112.86932463913828,7.906455147501758,0,9402.830492868889,1.8,1.8,1.8,1.8,0,NA,NA,0.22114,NA,NA
NA,NA,Shubie 1,2022-05-24,00:00:00,0,3,21,5,2022,14.7,8.25,238.9,7.52,193.3,NA,NA,NA,23.2918926,4.3406309,30.1266795,NA,120365.2,NA,NA,995,164.9,17637.2,0.0965,1.1150000000000002,34.5,NA,NA,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,203.3431501934432,0,2372173.263038157,45,45,45,45,0.2,0.054989474000000003,NA,0.2,0.05,NA
NA,NA,Shubie 1,2022-05-31,00:00:00,0,3,22,5,2022,16.8,9.16,252.3,7.87,196.5,NA,NA,NA,23.17099615,11.36471482,27.70402454,NA,114453.7,NA,NA,820.4,490.7,13180.4,0.0955,1.16,37.5,3.0035,3.0545,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,448.0989060547663,0,1372088.508731661,50,50,50,50,NA,0.05,NA,0.2,0.05,NA
NA,NA,Shubie 1,2022-06-07,00:00:00,0,3,23,6,2022,18.3,8.64,262.2,7.71,195.1,NA,NA,NA,22.96676607,18.41020146,25.01009569,NA,127096.8,NA,NA,765.6,9.6,19666.8,0.091,1.5750000000000002,45.5,3.3975,3.0069999999999997,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,1653.6638382912815,0,2629929.855580105,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Shubie 1,2022-06-14,00:00:00,0,3,24,6,2022,18.7,6.46,255.9,7.72,189.2,NA,NA,NA,29.26914992,7.722112075,33.36518325,NA,131604.4,NA,NA,679,NA,21494,0.097,1.3199999999999998,44,3.113,3.072,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,6.122873790914574,0,19883.14891640888,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Shubie 1,2022-06-21,00:00:00,0,3,25,6,2022,18.3,8.02,255.1,7.73,190.3,NA,NA,NA,27.37983145,7.949179616,36.43695378,NA,110688,NA,NA,599.9,25.7,12748,0.0995,0.917,21,3.226,3.225,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,10.442552561707725,0,2231.889523251386,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
